index,date,epoch_time,major,minor,accuracy,rssi,proximity
47,20170113_172448,1484295888.59635,1,20,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,23,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,15,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,12,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,11,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,10,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,13,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,19,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,2,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,9,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,3,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,8,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,20,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,23,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,15,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,12,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,11,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,10,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,13,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,19,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,2,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,9,-1.0,0,<Unknown>
48,20170113_172449,1484295889.59716,1,14,3.0681726890214,-88,Far
49,20170113_172450,1484295890.59668,1,3,-1.0,0,<Unknown>
49,20170113_172450,1484295890.59668,1,8,-1.0,0,<Unknown>
49,20170113_172450,1484295890.59668,1,15,-1.0,0,<Unknown>
49,20170113_172450,1484295890.59668,1,12,-1.0,0,<Unknown>
49,20170113_172450,1484295890.59668,1,10,-1.0,0,<Unknown>
49,20170113_172450,1484295890.59668,1,13,-1.0,0,<Unknown>
49,20170113_172450,1484295890.59668,1,19,-1.0,0,<Unknown>
49,20170113_172450,1484295890.59668,1,2,-1.0,0,<Unknown>
49,20170113_172450,1484295890.59668,1,14,3.37837438511269,-87,Far
50,20170113_172451,1484295891.59923,1,3,-1.0,0,<Unknown>
50,20170113_172451,1484295891.59923,1,8,-1.0,0,<Unknown>
50,20170113_172451,1484295891.59923,1,12,-1.0,0,<Unknown>
50,20170113_172451,1484295891.59923,1,13,-1.0,0,<Unknown>
50,20170113_172451,1484295891.59923,1,2,-1.0,0,<Unknown>
50,20170113_172451,1484295891.59923,1,14,3.63238063504293,-88,Far
51,20170113_172452,1484295892.59548,1,8,-1.0,0,<Unknown>
51,20170113_172452,1484295892.59548,1,14,-1.0,0,<Unknown>
51,20170113_172452,1484295892.59548,1,12,-1.0,0,<Unknown>
52,20170113_172453,1484295893.59364,1,14,3.89659094696009,-89,Far
53,20170113_172454,1484295894.59388,1,14,-1.0,0,<Unknown>
54,20170113_172455,1484295895.59371,1,14,-1.0,0,<Unknown>
55,20170113_172456,1484295896.59375,1,14,-1.0,0,<Unknown>
56,20170113_172457,1484295897.59390,1,14,-1.0,0,<Unknown>
57,20170113_172458,1484295898.59377,1,14,4.11392790575947,-89,Far
58,20170113_172459,1484295899.59456,1,14,4.40545334224466,-89,Far
59,20170113_172500,1484295900.59819,1,14,4.05435652334561,-87,Far
60,20170113_172501,1484295901.59414,1,14,3.90464988391256,-87,Far
61,20170113_172502,1484295902.59402,1,14,3.82015285867454,-87,Far
62,20170113_172503,1484295903.59591,1,14,3.64449862468947,-86,Far
63,20170113_172504,1484295904.59327,1,14,3.52693340532815,-86,Far
64,20170113_172505,1484295905.59363,1,14,3.63171057153127,-88,Far
65,20170113_172506,1484295906.59320,1,14,3.71659376742393,-88,Far
66,20170113_172507,1484295907.59274,1,14,3.78543354376748,-88,Far
67,20170113_172508,1484295908.59684,1,14,3.841319694656,-88,Far
68,20170113_172509,1484295909.59403,1,14,3.88677220291824,-88,Far
69,20170113_172510,1484295910.59438,1,14,3.82611330271947,-87,Far
70,20170113_172511,1484295911.59560,1,14,3.67662999971283,-86,Far
71,20170113_172512,1484295912.59745,1,14,3.83150542553381,-89,Far
72,20170113_172513,1484295913.59286,1,14,3.96562816018434,-89,Far
73,20170113_172514,1484295914.59806,1,14,3.98785384683539,-88,Far
74,20170113_172515,1484295915.59771,1,14,4.0059199211426,-88,Far
75,20170113_172516,1484295916.59751,1,14,3.81252390640532,-86,Far
76,20170113_172517,1484295917.59455,1,14,3.66847967553849,-86,Far
77,20170113_172518,1484295918.59764,1,14,-1.0,0,<Unknown>
78,20170113_172519,1484295919.59394,1,14,-1.0,0,<Unknown>
79,20170113_172520,1484295920.59353,1,14,-1.0,0,<Unknown>
80,20170113_172521,1484295921.59828,1,14,-1.0,0,<Unknown>
81,20170113_172522,1484295922.59287,1,14,-1.0,0,<Unknown>
82,20170113_172523,1484295923.59356,1,14,3.82274903550679,-89,Far
83,20170113_172524,1484295924.59145,1,14,4.31605219280591,-89,Far
84,20170113_172525,1484295925.58779,1,14,4.44308861052436,-89,Far
85,20170113_172526,1484295926.58590,1,14,4.14090417972357,-87,Far
86,20170113_172527,1484295927.58045,1,14,3.98339797664342,-87,Far
87,20170113_172528,1484295928.57469,1,14,-1.0,0,<Unknown>
88,20170113_172529,1484295929.57314,1,14,-1.0,0,<Unknown>
89,20170113_172530,1484295930.57794,1,14,4.00641185052836,-88,Far
90,20170113_172531,1484295931.57278,1,14,-1.0,0,<Unknown>
91,20170113_172532,1484295932.57357,1,14,-1.0,0,<Unknown>
92,20170113_172533,1484295933.57389,1,14,-1.0,0,<Unknown>
93,20170113_172534,1484295934.57315,1,14,-1.0,0,<Unknown>
94,20170113_172535,1484295935.57728,1,14,3.83695831367957,-87,Far
95,20170113_172536,1484295936.57364,1,14,3.6863370116517,-87,Far
96,20170113_172537,1484295937.57421,1,14,3.83361001178208,-88,Far
97,20170113_172538,1484295938.57358,1,14,4.04897979001292,-89,Far
98,20170113_172539,1484295939.57305,1,14,-1.0,0,<Unknown>
99,20170113_172540,1484295940.57720,1,14,4.05803787341511,-88,Far
100,20170113_172541,1484295941.57369,1,14,4.06590278042583,-88,Far
101,20170113_172542,1484295942.57689,1,14,3.93358639688457,-87,Far
102,20170113_172543,1484295943.57328,1,14,3.84941790640553,-87,Far
103,20170113_172544,1484295944.57764,1,14,3.79102801081798,-87,Far
104,20170113_172545,1484295945.57745,1,14,3.84859115905626,-88,Far
105,20170113_172546,1484295946.57808,1,14,3.89406562364465,-88,Far
106,20170113_172547,1484295947.57618,1,14,3.8305921353853,-87,Far
107,20170113_172548,1484295948.57658,1,14,3.78174881947033,-87,Far
108,20170113_172549,1484295949.57359,1,14,3.92352505008709,-89,Far
109,20170113_172550,1484295950.57906,1,14,4.04439777978227,-89,Far
110,20170113_172551,1484295951.57387,1,14,4.05196161818982,-88,Far
111,20170113_172552,1484295952.57491,1,14,-1.0,0,<Unknown>
112,20170113_172553,1484295953.57362,1,14,4.15210541565489,-89,Far
113,20170113_172554,1484295954.57363,1,14,4.27095138469945,-89,Far
114,20170113_172555,1484295955.57732,1,14,4.35214167884969,-89,Far
115,20170113_172556,1484295956.57652,1,1,2.78255940220712,-85,Near
115,20170113_172556,1484295956.57652,1,9,2.78255940220712,-85,Near
115,20170113_172556,1484295956.57652,1,14,3.5688598037273,-83,Far
115,20170113_172556,1484295956.57652,1,10,3.59381366380463,-87,Far
115,20170113_172556,1484295956.57652,1,19,3.59381366380463,-87,Far
116,20170113_172557,1484295957.57727,1,1,2.78255940060264,-85,Near
116,20170113_172557,1484295957.57727,1,9,2.78255940060264,-85,Near
116,20170113_172557,1484295957.57727,1,14,2.88293439388608,-81,Far
116,20170113_172557,1484295957.57727,1,10,3.59381366220677,-87,Far
116,20170113_172557,1484295957.57727,1,19,3.59381366220677,-87,Far
117,20170113_172558,1484295958.57466,1,14,-1.0,0,<Unknown>
117,20170113_172558,1484295958.57466,1,1,-1.0,0,<Unknown>
117,20170113_172558,1484295958.57466,1,10,-1.0,0,<Unknown>
117,20170113_172558,1484295958.57466,1,19,-1.0,0,<Unknown>
117,20170113_172558,1484295958.57466,1,9,-1.0,0,<Unknown>
118,20170113_172559,1484295959.57905,1,1,-1.0,0,<Unknown>
118,20170113_172559,1484295959.57905,1,10,-1.0,0,<Unknown>
118,20170113_172559,1484295959.57905,1,19,-1.0,0,<Unknown>
118,20170113_172559,1484295959.57905,1,9,-1.0,0,<Unknown>
118,20170113_172559,1484295959.57905,1,14,3.13501272531357,-89,Far
119,20170113_172600,1484295960.57908,1,1,-1.0,0,<Unknown>
119,20170113_172600,1484295960.57908,1,10,-1.0,0,<Unknown>
119,20170113_172600,1484295960.57908,1,19,-1.0,0,<Unknown>
119,20170113_172600,1484295960.57908,1,9,-1.0,0,<Unknown>
